window,match_date,home_team,away_team,league,predicted,actual,correct,confidence,decimal_odds,profit
4,2025-05-17 00:00:00+00:00,Genoa,Atalanta,SA,away_win,away_win,True,0.591,1.75,0.75
4,2025-05-17 00:00:00+00:00,Hoffenheim,Bayern Munich,BL1,away_win,away_win,True,0.631,1.5,0.5
4,2025-05-17 00:00:00+00:00,Dortmund,Holstein Kiel,BL1,home_win,home_win,True,0.738,1.09,0.09
4,2025-05-18 00:00:00+00:00,Valladolid,Alaves,PD,away_win,away_win,True,0.616,1.6,0.6
4,2025-05-18 00:00:00+00:00,Parma,Napoli,SA,away_win,draw,False,0.611,1.5,-1.0
4,2025-05-18 00:00:00+00:00,Sevilla,Real Madrid,PD,away_win,away_win,True,0.603,1.75,0.75
5,2025-05-18 00:00:00+00:00,Inter,Lazio,SA,home_win,draw,False,0.593,1.62,-1.0
5,2025-05-18 00:00:00+00:00,Juventus,Udinese,SA,home_win,home_win,True,0.742,1.38,0.38
5,2025-05-20 00:00:00+00:00,Man City,Bournemouth,PL,home_win,home_win,True,0.565,1.55,0.55
5,2025-05-23 00:00:00+00:00,Como,Inter,SA,away_win,away_win,True,0.6,1.65,0.65
5,2025-05-23 00:00:00+00:00,Napoli,Cagliari,SA,home_win,home_win,True,0.64,1.2,0.2
5,2025-05-24 00:00:00+00:00,Leganes,Valladolid,PD,home_win,home_win,True,0.6,1.3,0.3
5,2025-05-24 00:00:00+00:00,Milan,Monza,SA,home_win,home_win,True,0.624,1.22,0.22
5,2025-05-24 00:00:00+00:00,Bologna,Genoa,SA,home_win,away_win,False,0.585,1.5,-1.0
5,2025-05-24 00:00:00+00:00,Real Madrid,Sociedad,PD,home_win,home_win,True,0.688,1.42,0.42
5,2025-05-24 00:00:00+00:00,Espanol,Las Palmas,PD,home_win,home_win,True,0.629,1.38,0.38
5,2025-05-24 00:00:00+00:00,Getafe,Celta,PD,away_win,away_win,True,0.594,1.85,0.85
5,2025-05-25 00:00:00+00:00,Newcastle,Everton,PL,home_win,away_win,False,0.726,1.33,-1.0
5,2025-05-25 00:00:00+00:00,Man United,Aston Villa,PL,away_win,home_win,False,0.589,1.7,-1.0
5,2025-05-25 00:00:00+00:00,Fulham,Man City,PL,away_win,away_win,True,0.589,1.6,0.6
5,2025-05-25 00:00:00+00:00,Liverpool,Crystal Palace,PL,home_win,draw,False,0.612,1.4,-1.0
5,2025-05-25 00:00:00+00:00,Tottenham,Brighton,PL,away_win,away_win,True,0.587,1.7,0.7
5,2025-05-25 00:00:00+00:00,Southampton,Arsenal,PL,away_win,away_win,True,0.726,1.3,0.3
5,2025-05-25 00:00:00+00:00,Torino,Roma,SA,away_win,away_win,True,0.581,1.57,0.57
5,2025-05-25 00:00:00+00:00,Villarreal,Sevilla,PD,home_win,home_win,True,0.559,1.48,0.48
5,2025-05-25 00:00:00+00:00,Venezia,Juventus,SA,away_win,away_win,True,0.568,1.53,0.53
5,2025-08-15 00:00:00+00:00,Liverpool,Bournemouth,PL,home_win,home_win,True,0.639,1.3,0.3
5,2025-08-15 00:00:00+00:00,Villarreal,Real Oviedo,PD,home_win,home_win,True,0.748,1.4,0.4
5,2025-08-16 00:00:00+00:00,Wolves,Man City,PL,away_win,away_win,True,0.676,1.45,0.45
5,2025-08-16 00:00:00+00:00,Mallorca,Barcelona,PD,away_win,away_win,True,0.653,1.4,0.4
5,2025-08-17 00:00:00+00:00,Espanol,Ath Madrid,PD,away_win,home_win,False,0.592,1.57,-1.0
5,2025-08-19 00:00:00+00:00,Real Madrid,Osasuna,PD,home_win,home_win,True,0.692,1.22,0.22
5,2025-08-22 00:00:00+00:00,Bayern Munich,Leipzig,BL1,home_win,home_win,True,0.714,1.22,0.22
5,2025-08-22 00:00:00+00:00,West Ham,Chelsea,PL,away_win,away_win,True,0.561,1.73,0.73
5,2025-08-23 00:00:00+00:00,Ath Madrid,Elche,PD,home_win,draw,False,0.692,1.25,-1.0
5,2025-08-23 00:00:00+00:00,St Pauli,Dortmund,BL1,away_win,draw,False,0.587,1.75,-1.0
5,2025-08-23 00:00:00+00:00,Sassuolo,Napoli,SA,away_win,away_win,True,0.584,1.57,0.57
5,2025-08-23 00:00:00+00:00,Levante,Barcelona,PD,away_win,away_win,True,0.688,1.25,0.25
5,2025-08-23 00:00:00+00:00,Milan,Cremonese,SA,home_win,away_win,False,0.69,1.33,-1.0
5,2025-08-24 00:00:00+00:00,Atalanta,Pisa,SA,home_win,draw,False,0.659,1.4,-1.0
5,2025-08-24 00:00:00+00:00,Real Oviedo,Real Madrid,PD,away_win,away_win,True,0.687,1.3,0.3
5,2025-08-24 00:00:00+00:00,Juventus,Parma,SA,home_win,home_win,True,0.593,1.42,0.42
5,2025-08-25 00:00:00+00:00,Inter,Torino,SA,home_win,home_win,True,0.676,1.42,0.42
5,2025-08-29 00:00:00+00:00,Lecce,Milan,SA,away_win,away_win,True,0.659,1.57,0.57
5,2025-08-30 00:00:00+00:00,Augsburg,Bayern Munich,BL1,away_win,away_win,True,0.7,1.27,0.27
5,2025-08-30 00:00:00+00:00,Leipzig,Heidenheim,BL1,home_win,home_win,True,0.618,1.44,0.44
5,2025-08-30 00:00:00+00:00,Real Madrid,Mallorca,PD,home_win,home_win,True,0.798,1.18,0.18
5,2025-08-30 00:00:00+00:00,Napoli,Cagliari,SA,home_win,home_win,True,0.643,1.3,0.3
5,2025-08-31 00:00:00+00:00,Inter,Udinese,SA,home_win,away_win,False,0.728,1.3,-1.0
5,2025-08-31 00:00:00+00:00,Lazio,Verona,SA,home_win,home_win,True,0.57,1.48,0.48
5,2025-08-31 00:00:00+00:00,Dortmund,Union Berlin,BL1,home_win,home_win,True,0.665,1.4,0.4
5,2025-08-31 00:00:00+00:00,Vallecano,Barcelona,PD,away_win,draw,False,0.655,1.4,-1.0
5,2025-09-13 00:00:00+00:00,Brentford,Chelsea,PL,away_win,draw,False,0.554,1.73,-1.0
5,2025-09-13 00:00:00+00:00,Newcastle,Wolves,PL,home_win,home_win,True,0.637,1.42,0.42
5,2025-09-13 00:00:00+00:00,Heidenheim,Dortmund,BL1,away_win,away_win,True,0.624,1.55,0.55
5,2025-09-13 00:00:00+00:00,Sociedad,Real Madrid,PD,away_win,away_win,True,0.562,1.6,0.6
5,2025-09-13 00:00:00+00:00,Arsenal,Nott'm Forest,PL,home_win,home_win,True,0.58,1.38,0.38
5,2025-09-13 00:00:00+00:00,Bayern Munich,Hamburg,BL1,home_win,home_win,True,0.71,1.06,0.06
5,2025-09-14 00:00:00+00:00,Atalanta,Lecce,SA,home_win,home_win,True,0.576,1.4,0.4
5,2025-09-14 00:00:00+00:00,Barcelona,Valencia,PD,home_win,home_win,True,0.742,1.22,0.22
5,2025-09-14 00:00:00+00:00,Burnley,Liverpool,PL,away_win,away_win,True,0.729,1.33,0.33
5,2025-09-20 00:00:00+00:00,Hoffenheim,Bayern Munich,BL1,away_win,away_win,True,0.71,1.33,0.33
5,2025-09-20 00:00:00+00:00,Real Madrid,Espanol,PD,home_win,home_win,True,0.699,1.2,0.2
5,2025-09-20 00:00:00+00:00,Verona,Juventus,SA,away_win,draw,False,0.649,1.55,-1.0
5,2025-09-20 00:00:00+00:00,Udinese,Milan,SA,away_win,away_win,True,0.571,1.83,0.83
5,2025-09-20 00:00:00+00:00,Liverpool,Everton,PL,home_win,home_win,True,0.632,1.45,0.45
5,2025-09-20 00:00:00+00:00,Villarreal,Osasuna,PD,home_win,home_win,True,0.563,1.55,0.55
5,2025-09-21 00:00:00+00:00,Inter,Sassuolo,SA,home_win,home_win,True,0.648,1.29,0.29
5,2025-09-21 00:00:00+00:00,Barcelona,Getafe,PD,home_win,home_win,True,0.692,1.22,0.22
5,2025-09-22 00:00:00+00:00,Napoli,Pisa,SA,home_win,home_win,True,0.616,1.27,0.27
5,2025-09-23 00:00:00+00:00,Ath Bilbao,Girona,PD,home_win,draw,False,0.582,1.45,-1.0
5,2025-09-23 00:00:00+00:00,Levante,Real Madrid,PD,away_win,away_win,True,0.638,1.33,0.33
5,2025-09-24 00:00:00+00:00,Ath Madrid,Vallecano,PD,home_win,home_win,True,0.594,1.5,0.5
5,2025-09-25 00:00:00+00:00,Real Oviedo,Barcelona,PD,away_win,away_win,True,0.73,1.25,0.25
5,2025-09-26 00:00:00+00:00,Bayern Munich,Werder Bremen,BL1,home_win,home_win,True,0.733,1.09,0.09
5,2025-09-27 00:00:00+00:00,Man City,Burnley,PL,home_win,home_win,True,0.82,1.17,0.17
5,2025-09-27 00:00:00+00:00,Como,Cremonese,SA,home_win,draw,False,0.576,1.45,-1.0
5,2025-09-27 00:00:00+00:00,Cagliari,Inter,SA,away_win,away_win,True,0.658,1.53,0.53
5,2025-09-28 00:00:00+00:00,Barcelona,Sociedad,PD,home_win,home_win,True,0.684,1.27,0.27
5,2025-09-28 00:00:00+00:00,Roma,Verona,SA,home_win,home_win,True,0.602,1.42,0.42
5,2025-10-04 00:00:00+00:00,Arsenal,West Ham,PL,home_win,home_win,True,0.716,1.18,0.18
5,2025-10-04 00:00:00+00:00,Inter,Cremonese,SA,home_win,home_win,True,0.706,1.2,0.2
5,2025-10-04 00:00:00+00:00,Real Madrid,Villarreal,PD,home_win,home_win,True,0.558,1.45,0.45
5,2025-10-04 00:00:00+00:00,Ein Frankfurt,Bayern Munich,BL1,away_win,away_win,True,0.628,1.42,0.42
5,2025-10-05 00:00:00+00:00,Stuttgart,Heidenheim,BL1,home_win,home_win,True,0.62,1.42,0.42
5,2025-10-05 00:00:00+00:00,Brentford,Man City,PL,away_win,away_win,True,0.583,1.62,0.62
5,2025-10-05 00:00:00+00:00,Napoli,Genoa,SA,home_win,home_win,True,0.589,1.48,0.48
5,2025-10-05 00:00:00+00:00,Sevilla,Barcelona,PD,away_win,home_win,False,0.659,1.45,-1.0
5,2025-10-18 00:00:00+00:00,Ath Madrid,Osasuna,PD,home_win,home_win,True,0.736,1.38,0.38
5,2025-10-18 00:00:00+00:00,Leipzig,Hamburg,BL1,home_win,home_win,True,0.572,1.44,0.44
5,2025-10-18 00:00:00+00:00,Barcelona,Girona,PD,home_win,home_win,True,0.754,1.2,0.2
5,2025-10-18 00:00:00+00:00,Fulham,Arsenal,PL,away_win,away_win,True,0.63,1.55,0.55
5,2025-10-18 00:00:00+00:00,Nott'm Forest,Chelsea,PL,away_win,away_win,True,0.552,1.95,0.95
5,2025-10-18 00:00:00+00:00,Man City,Everton,PL,home_win,home_win,True,0.731,1.4,0.4
5,2025-10-19 00:00:00+00:00,Milan,Fiorentina,SA,home_win,home_win,True,0.611,1.5,0.5
5,2025-10-19 00:00:00+00:00,Getafe,Real Madrid,PD,away_win,away_win,True,0.67,1.42,0.42
5,2025-10-24 00:00:00+00:00,Milan,Pisa,SA,home_win,draw,False,0.575,1.3,-1.0
5,2025-10-25 00:00:00+00:00,M'gladbach,Bayern Munich,BL1,away_win,away_win,True,0.674,1.22,0.22
5,2025-10-25 00:00:00+00:00,Dortmund,FC Koln,BL1,home_win,home_win,True,0.681,1.44,0.44
5,2025-10-25 00:00:00+00:00,Chelsea,Sunderland,PL,home_win,away_win,False,0.664,1.36,-1.0
5,2025-10-25 00:00:00+00:00,Brentford,Liverpool,PL,away_win,home_win,False,0.577,1.75,-1.0
5,2025-10-26 00:00:00+00:00,Arsenal,Crystal Palace,PL,home_win,home_win,True,0.591,1.4,0.4
5,2025-10-28 00:00:00+00:00,Lecce,Napoli,SA,away_win,away_win,True,0.652,1.55,0.55
5,2025-10-29 00:00:00+00:00,Juventus,Udinese,SA,home_win,home_win,True,0.573,1.44,0.44
5,2025-10-29 00:00:00+00:00,Inter,Fiorentina,SA,home_win,home_win,True,0.732,1.38,0.38
5,2025-10-31 00:00:00+00:00,Augsburg,Dortmund,BL1,away_win,away_win,True,0.565,1.57,0.57
5,2025-11-01 00:00:00+00:00,Liverpool,Aston Villa,PL,home_win,home_win,True,0.565,1.65,0.65
5,2025-11-01 00:00:00+00:00,Real Madrid,Valencia,PD,home_win,home_win,True,0.782,1.17,0.17
5,2025-11-01 00:00:00+00:00,Cremonese,Juventus,SA,away_win,away_win,True,0.578,1.5,0.5
5,2025-11-01 00:00:00+00:00,Ath Madrid,Sevilla,PD,home_win,home_win,True,0.721,1.33,0.33
5,2025-11-01 00:00:00+00:00,Bayern Munich,Leverkusen,BL1,home_win,home_win,True,0.594,1.22,0.22
5,2025-11-01 00:00:00+00:00,Burnley,Arsenal,PL,away_win,away_win,True,0.725,1.27,0.27
5,2025-11-02 00:00:00+00:00,Man City,Bournemouth,PL,home_win,home_win,True,0.586,1.5,0.5
5,2025-11-02 00:00:00+00:00,West Ham,Newcastle,PL,away_win,home_win,False,0.601,1.62,-1.0
5,2025-11-02 00:00:00+00:00,Verona,Inter,SA,away_win,away_win,True,0.658,1.42,0.42
5,2025-11-02 00:00:00+00:00,Barcelona,Elche,PD,home_win,home_win,True,0.708,1.22,0.22
5,2025-11-08 00:00:00+00:00,Ath Madrid,Levante,PD,home_win,home_win,True,0.622,1.22,0.22
5,2025-11-08 00:00:00+00:00,Sunderland,Arsenal,PL,away_win,draw,False,0.608,1.38,-1.0
5,2025-11-08 00:00:00+00:00,Chelsea,Wolves,PL,home_win,home_win,True,0.578,1.36,0.36
5,2025-11-08 00:00:00+00:00,Union Berlin,Bayern Munich,BL1,away_win,draw,False,0.687,1.2,-1.0
5,2025-11-08 00:00:00+00:00,Parma,Milan,SA,away_win,draw,False,0.601,1.57,-1.0
5,2025-11-08 00:00:00+00:00,Hamburg,Dortmund,BL1,away_win,draw,False,0.569,1.7,-1.0
5,2025-11-09 00:00:00+00:00,Inter,Lazio,SA,home_win,home_win,True,0.757,1.36,0.36
5,2025-11-09 00:00:00+00:00,Atalanta,Sassuolo,SA,home_win,away_win,False,0.568,1.44,-1.0
5,2025-11-09 00:00:00+00:00,Celta,Barcelona,PD,away_win,away_win,True,0.571,1.65,0.65
5,2025-11-09 00:00:00+00:00,Vallecano,Real Madrid,PD,away_win,draw,False,0.629,1.5,-1.0
5,2025-11-22 00:00:00+00:00,Liverpool,Nott'm Forest,PL,home_win,away_win,False,0.597,1.44,-1.0
5,2025-11-22 00:00:00+00:00,Villarreal,Mallorca,PD,home_win,home_win,True,0.664,1.44,0.44
5,2025-11-22 00:00:00+00:00,Burnley,Chelsea,PL,away_win,away_win,True,0.67,1.48,0.48
5,2025-11-22 00:00:00+00:00,Barcelona,Ath Bilbao,PD,home_win,home_win,True,0.766,1.36,0.36
5,2025-11-22 00:00:00+00:00,Bayern Munich,Freiburg,BL1,home_win,home_win,True,0.787,1.17,0.17
5,2025-11-23 00:00:00+00:00,Arsenal,Tottenham,PL,home_win,home_win,True,0.602,1.42,0.42
5,2025-11-23 00:00:00+00:00,Elche,Real Madrid,PD,away_win,draw,False,0.664,1.38,-1.0
5,2025-11-23 00:00:00+00:00,Cremonese,Roma,SA,away_win,away_win,True,0.582,1.62,0.62
5,2025-11-29 00:00:00+00:00,Brentford,Burnley,PL,home_win,home_win,True,0.579,1.45,0.45
5,2025-11-29 00:00:00+00:00,Barcelona,Alaves,PD,home_win,home_win,True,0.705,1.2,0.2
5,2025-11-29 00:00:00+00:00,Man City,Leeds,PL,home_win,home_win,True,0.638,1.22,0.22
5,2025-11-29 00:00:00+00:00,Ath Madrid,Real Oviedo,PD,home_win,home_win,True,0.713,1.2,0.2
5,2025-11-29 00:00:00+00:00,Bayern Munich,St Pauli,BL1,home_win,home_win,True,0.77,1.1,0.1
5,2025-11-29 00:00:00+00:00,Juventus,Cagliari,SA,home_win,home_win,True,0.596,1.3,0.3
5,2025-11-30 00:00:00+00:00,Pisa,Inter,SA,away_win,away_win,True,0.668,1.3,0.3
5,2025-11-30 00:00:00+00:00,Girona,Real Madrid,PD,away_win,draw,False,0.671,1.4,-1.0
5,2025-12-02 00:00:00+00:00,Fulham,Man City,PL,away_win,away_win,True,0.558,1.73,0.73
5,2025-12-03 00:00:00+00:00,Ath Bilbao,Real Madrid,PD,away_win,away_win,True,0.636,1.8,0.8
5,2025-12-03 00:00:00+00:00,Liverpool,Sunderland,PL,home_win,draw,False,0.728,1.36,-1.0
5,2025-12-03 00:00:00+00:00,Burnley,Crystal Palace,PL,away_win,away_win,True,0.568,1.75,0.75
5,2025-12-03 00:00:00+00:00,Leeds,Chelsea,PL,away_win,home_win,False,0.563,1.8,-1.0
5,2025-12-03 00:00:00+00:00,Arsenal,Brentford,PL,home_win,home_win,True,0.684,1.36,0.36
5,2025-12-06 00:00:00+00:00,Betis,Barcelona,PD,away_win,away_win,True,0.554,1.73,0.73
5,2025-12-06 00:00:00+00:00,Heidenheim,Freiburg,BL1,away_win,home_win,False,0.598,1.91,-1.0
5,2025-12-06 00:00:00+00:00,Stuttgart,Bayern Munich,BL1,away_win,away_win,True,0.577,1.45,0.45
5,2025-12-06 00:00:00+00:00,Newcastle,Burnley,PL,home_win,home_win,True,0.644,1.27,0.27
5,2025-12-06 00:00:00+00:00,Man City,Sunderland,PL,home_win,home_win,True,0.658,1.25,0.25
5,2025-12-06 00:00:00+00:00,Verona,Atalanta,SA,away_win,home_win,False,0.596,1.67,-1.0
5,2025-12-06 00:00:00+00:00,Inter,Como,SA,home_win,home_win,True,0.591,1.53,0.53
5,2025-12-07 00:00:00+00:00,Real Madrid,Celta,PD,home_win,away_win,False,0.643,1.3,-1.0
5,2025-12-08 00:00:00+00:00,Wolves,Man United,PL,away_win,away_win,True,0.575,1.75,0.75
5,2025-12-08 00:00:00+00:00,Torino,Milan,SA,away_win,away_win,True,0.585,1.8,0.8
5,2025-12-13 00:00:00+00:00,Arsenal,Wolves,PL,home_win,home_win,True,0.829,1.13,0.13
5,2025-12-13 00:00:00+00:00,Barcelona,Osasuna,PD,home_win,home_win,True,0.706,1.2,0.2
5,2025-12-13 00:00:00+00:00,Atalanta,Cagliari,SA,home_win,home_win,True,0.605,1.33,0.33
5,2025-12-13 00:00:00+00:00,Ath Madrid,Valencia,PD,home_win,home_win,True,0.652,1.3,0.3
5,2025-12-14 00:00:00+00:00,Alaves,Real Madrid,PD,away_win,away_win,True,0.589,1.6,0.6
5,2025-12-14 00:00:00+00:00,Genoa,Inter,SA,away_win,away_win,True,0.69,1.5,0.5
5,2025-12-14 00:00:00+00:00,Bayern Munich,Mainz,BL1,home_win,draw,False,0.764,1.09,-1.0
5,2025-12-20 00:00:00+00:00,Real Madrid,Sevilla,PD,home_win,home_win,True,0.717,1.2,0.2
5,2025-12-20 00:00:00+00:00,Man City,West Ham,PL,home_win,home_win,True,0.747,1.22,0.22
5,2025-12-20 00:00:00+00:00,Everton,Arsenal,PL,away_win,away_win,True,0.586,1.57,0.57
5,2025-12-21 00:00:00+00:00,Genoa,Atalanta,SA,away_win,away_win,True,0.562,1.95,0.95
5,2025-12-21 00:00:00+00:00,Girona,Ath Madrid,PD,away_win,away_win,True,0.603,1.67,0.67
5,2025-12-21 00:00:00+00:00,Heidenheim,Bayern Munich,BL1,away_win,away_win,True,0.686,1.14,0.14
5,2025-12-27 00:00:00+00:00,Arsenal,Brighton,PL,home_win,home_win,True,0.609,1.42,0.42
5,2025-12-27 00:00:00+00:00,Nott'm Forest,Man City,PL,away_win,away_win,True,0.569,1.6,0.6
5,2025-12-27 00:00:00+00:00,Liverpool,Wolves,PL,home_win,home_win,True,0.592,1.25,0.25
5,2025-12-27 00:00:00+00:00,Pisa,Juventus,SA,away_win,away_win,True,0.599,1.4,0.4
5,2025-12-28 00:00:00+00:00,Cremonese,Napoli,SA,away_win,away_win,True,0.634,1.55,0.55
5,2025-12-28 00:00:00+00:00,Milan,Verona,SA,home_win,home_win,True,0.695,1.38,0.38
5,2025-12-30 00:00:00+00:00,Man United,Wolves,PL,home_win,draw,False,0.6,1.36,-1.0
5,2025-12-30 00:00:00+00:00,Burnley,Newcastle,PL,away_win,away_win,True,0.601,1.6,0.6
5,2026-01-01 00:00:00+00:00,Sunderland,Man City,PL,away_win,draw,False,0.672,1.38,-1.0
5,2026-01-02 00:00:00+00:00,Cagliari,Milan,SA,away_win,away_win,True,0.603,1.6,0.6
5,2026-01-03 00:00:00+00:00,Bournemouth,Arsenal,PL,away_win,away_win,True,0.622,1.44,0.44
5,2026-01-03 00:00:00+00:00,Juventus,Lecce,SA,home_win,draw,False,0.698,1.27,-1.0
5,2026-01-04 00:00:00+00:00,Real Madrid,Betis,PD,home_win,home_win,True,0.572,1.45,0.45
5,2026-01-04 00:00:00+00:00,Inter,Bologna,SA,home_win,home_win,True,0.658,1.42,0.42
5,2026-01-06 00:00:00+00:00,Sassuolo,Juventus,SA,away_win,away_win,True,0.596,1.67,0.67
5,2026-01-06 00:00:00+00:00,Lecce,Roma,SA,away_win,away_win,True,0.58,1.73,0.73
5,2026-01-07 00:00:00+00:00,Man City,Brighton,PL,home_win,draw,False,0.731,1.4,-1.0
5,2026-01-07 00:00:00+00:00,Napoli,Verona,SA,home_win,draw,False,0.691,1.36,-1.0
5,2026-01-07 00:00:00+00:00,Parma,Inter,SA,away_win,away_win,True,0.694,1.4,0.4
5,2026-01-07 00:00:00+00:00,Burnley,Man United,PL,away_win,draw,False,0.614,1.7,-1.0
5,2026-01-07 00:00:00+00:00,Fulham,Chelsea,PL,away_win,home_win,False,0.554,2.05,-1.0
5,2026-01-10 00:00:00+00:00,Villarreal,Alaves,PD,home_win,home_win,True,0.652,1.45,0.45
5,2026-01-11 00:00:00+00:00,Bayern Munich,Wolfsburg,BL1,home_win,home_win,True,0.795,1.11,0.11
5,2026-01-12 00:00:00+00:00,Juventus,Cremonese,SA,home_win,home_win,True,0.688,1.25,0.25
5,2026-01-13 00:00:00+00:00,Dortmund,Werder Bremen,BL1,home_win,home_win,True,0.701,1.4,0.4
5,2026-01-14 00:00:00+00:00,Inter,Lecce,SA,home_win,home_win,True,0.815,1.13,0.13
5,2026-01-14 00:00:00+00:00,FC Koln,Bayern Munich,BL1,away_win,away_win,True,0.678,1.22,0.22
5,2026-01-14 00:00:00+00:00,Napoli,Parma,SA,home_win,draw,False,0.698,1.3,-1.0
5,2026-01-14 00:00:00+00:00,Leipzig,Freiburg,BL1,home_win,home_win,True,0.563,1.7,0.7
5,2026-01-16 00:00:00+00:00,Pisa,Atalanta,SA,away_win,draw,False,0.68,1.55,-1.0
5,2026-01-17 00:00:00+00:00,Dortmund,St Pauli,BL1,home_win,home_win,True,0.643,1.33,0.33
5,2026-01-17 00:00:00+00:00,Udinese,Inter,SA,away_win,away_win,True,0.712,1.42,0.42
5,2026-01-17 00:00:00+00:00,Napoli,Sassuolo,SA,home_win,home_win,True,0.591,1.48,0.48
5,2026-01-17 00:00:00+00:00,Cagliari,Juventus,SA,away_win,home_win,False,0.609,1.5,-1.0
5,2026-01-17 00:00:00+00:00,Nott'm Forest,Arsenal,PL,away_win,draw,False,0.667,1.53,-1.0
5,2026-01-17 00:00:00+00:00,Real Madrid,Levante,PD,home_win,home_win,True,0.78,1.17,0.17
5,2026-01-17 00:00:00+00:00,Liverpool,Burnley,PL,home_win,draw,False,0.581,1.22,-1.0
5,2026-01-18 00:00:00+00:00,Milan,Lecce,SA,home_win,home_win,True,0.614,1.29,0.29
5,2026-01-18 00:00:00+00:00,Wolves,Newcastle,PL,away_win,draw,False,0.596,1.7,-1.0
5,2026-01-18 00:00:00+00:00,Ath Madrid,Alaves,PD,home_win,home_win,True,0.717,1.3,0.3
5,2026-01-23 00:00:00+00:00,Inter,Pisa,SA,home_win,home_win,True,0.698,1.18,0.18
5,2026-01-24 00:00:00+00:00,Man City,Wolves,PL,home_win,home_win,True,0.665,1.2,0.2
5,2026-01-24 00:00:00+00:00,Bayern Munich,Augsburg,BL1,home_win,away_win,False,0.612,1.1,-1.0
5,2026-01-24 00:00:00+00:00,Heidenheim,Leipzig,BL1,away_win,away_win,True,0.599,1.57,0.57
5,2026-01-25 00:00:00+00:00,Barcelona,Real Oviedo,PD,home_win,home_win,True,0.743,1.11,0.11
5,2026-01-25 00:00:00+00:00,Ath Madrid,Mallorca,PD,home_win,home_win,True,0.64,1.3,0.3
5,2026-01-25 00:00:00+00:00,Atalanta,Parma,SA,home_win,home_win,True,0.608,1.42,0.42
5,2026-01-27 00:00:00+00:00,St Pauli,Leipzig,BL1,away_win,draw,False,0.553,1.8,-1.0
5,2026-01-31 00:00:00+00:00,Elche,Barcelona,PD,away_win,away_win,True,0.668,1.33,0.33
5,2026-01-31 00:00:00+00:00,Levante,Ath Madrid,PD,away_win,draw,False,0.588,1.62,-1.0
5,2026-01-31 00:00:00+00:00,Hamburg,Bayern Munich,BL1,away_win,draw,False,0.617,1.29,-1.0
5,2026-02-01 00:00:00+00:00,Tottenham,Man City,PL,away_win,draw,False,0.564,1.73,-1.0
5,2026-02-01 00:00:00+00:00,Parma,Juventus,SA,away_win,away_win,True,0.663,1.45,0.45
5,2026-02-01 00:00:00+00:00,Cremonese,Inter,SA,away_win,away_win,True,0.734,1.3,0.3
5,2026-02-01 00:00:00+00:00,Real Madrid,Vallecano,PD,home_win,home_win,True,0.586,1.25,0.25
5,2026-02-01 00:00:00+00:00,Dortmund,Heidenheim,BL1,home_win,home_win,True,0.593,1.22,0.22
5,2026-02-07 00:00:00+00:00,Wolfsburg,Dortmund,BL1,away_win,away_win,True,0.593,1.73,0.73
5,2026-02-07 00:00:00+00:00,Wolves,Chelsea,PL,away_win,away_win,True,0.653,1.67,0.67
5,2026-02-07 00:00:00+00:00,Arsenal,Sunderland,PL,home_win,home_win,True,0.603,1.22,0.22
5,2026-02-07 00:00:00+00:00,Barcelona,Mallorca,PD,home_win,home_win,True,0.744,1.14,0.14
5,2026-02-08 00:00:00+00:00,Juventus,Lazio,SA,home_win,draw,False,0.63,1.48,-1.0
5,2026-02-08 00:00:00+00:00,Sassuolo,Inter,SA,away_win,away_win,True,0.643,1.44,0.44
5,2026-02-08 00:00:00+00:00,Ath Madrid,Betis,PD,home_win,away_win,False,0.622,1.48,-1.0
5,2026-02-08 00:00:00+00:00,Bayern Munich,Hoffenheim,BL1,home_win,home_win,True,0.654,1.29,0.29
5,2026-02-08 00:00:00+00:00,Valencia,Real Madrid,PD,away_win,away_win,True,0.609,1.55,0.55
5,2026-02-09 00:00:00+00:00,Atalanta,Cremonese,SA,home_win,home_win,True,0.65,1.36,0.36
5,2026-02-10 00:00:00+00:00,West Ham,Man United,PL,away_win,draw,False,0.572,1.7,-1.0
5,2026-02-11 00:00:00+00:00,Man City,Fulham,PL,home_win,home_win,True,0.688,1.36,0.36
5,2026-02-11 00:00:00+00:00,Sunderland,Liverpool,PL,away_win,away_win,True,0.558,1.73,0.73
5,2026-02-13 00:00:00+00:00,Pisa,Milan,SA,away_win,away_win,True,0.612,1.5,0.5
5,2026-02-14 00:00:00+00:00,Werder Bremen,Bayern Munich,BL1,away_win,away_win,True,0.676,1.3,0.3
5,2026-02-14 00:00:00+00:00,Real Madrid,Sociedad,PD,home_win,home_win,True,0.727,1.33,0.33
5,2026-02-15 00:00:00+00:00,Leipzig,Wolfsburg,BL1,home_win,draw,False,0.586,1.44,-1.0
5,2026-02-16 00:00:00+00:00,Girona,Barcelona,PD,away_win,home_win,False,0.68,1.36,-1.0
5,2026-02-18 00:00:00+00:00,Levante,Villarreal,PD,away_win,away_win,True,0.618,1.8,0.8
5,2026-02-18 00:00:00+00:00,Wolves,Arsenal,PL,away_win,draw,False,0.713,1.29,-1.0
5,2026-02-21 00:00:00+00:00,Osasuna,Real Madrid,PD,away_win,home_win,False,0.574,1.7,-1.0
5,2026-02-21 00:00:00+00:00,Lecce,Inter,SA,away_win,away_win,True,0.666,1.48,0.48
5,2026-02-21 00:00:00+00:00,Bayern Munich,Ein Frankfurt,BL1,home_win,home_win,True,0.627,1.14,0.14
